gene	gene_module	membership_score	gene	gene_name	common_name	og	pfam	gene_list
Nvec_vc1.1_XM_001626203.3	blue	0.555	Nvec_vc1.1_XM_001626203.3	Exosc8			RNase_PH/RNase_PH_C	
Nvec_vc1.1_XM_048726887.1	blue	0.555	Nvec_vc1.1_XM_048726887.1				Sel1/Sel1/Sel1/Sel1/Sel1/Sel1	
Nvec_vc1.1_XM_001626498.3	blue	0.555	Nvec_vc1.1_XM_001626498.3	Nsa2			Ribosomal_S8e	
Nvec_vc1.1_XM_048725833.1	blue	0.555	Nvec_vc1.1_XM_048725833.1	Fam32a			DUF1754	
Nvec_vc1.1_XM_048722903.1	blue	0.554	Nvec_vc1.1_XM_048722903.1				DIOX_N/2OG-FeII_Oxy	
Nvec_vc1.1_XM_001623131.3	blue	0.554	Nvec_vc1.1_XM_001623131.3	Taf11			TAFII28	
Nvec_vc1.1_XM_048733926.1	blue	0.554	Nvec_vc1.1_XM_048733926.1	Hpgds			GST_N/GST_C_3	
Nvec_vc1.1_XM_001632915.3	blue	0.554	Nvec_vc1.1_XM_001632915.3	Arf6			Arf	
Nvec_vc1.1_XM_032366433.2	blue	0.554	Nvec_vc1.1_XM_032366433.2	Sem1			DSS1_SEM1	
Nvec_vc1.1_XM_032372311.2	blue	0.552	Nvec_vc1.1_XM_032372311.2	Coa8			DUF2315	
Nvec_vc1.1_XM_032373118.2	blue	0.552	Nvec_vc1.1_XM_032373118.2	Fkbp3			BTHB/FKBP_C	
Nvec_vc1.1_XM_032363373.2	blue	0.552	Nvec_vc1.1_XM_032363373.2				EF-hand_7/EF-hand_7	
Nvec_vc1.1_XM_001637149.3	blue	0.551	Nvec_vc1.1_XM_001637149.3				Ras	
Nvec_vc1.1_XM_001626759.3	blue	0.548	Nvec_vc1.1_XM_001626759.3	Qng1			Q_salvage	
Nvec_vc1.1_XM_048726773.1	blue	0.547	Nvec_vc1.1_XM_048726773.1	Elob/Elobl			ubiquitin	
Nvec_vc1.1_XM_032385370.2	blue	0.546	Nvec_vc1.1_XM_032385370.2	Tmem79			MAPEG	
Nvec_vc1.1_XM_001632646.3	blue	0.546	Nvec_vc1.1_XM_001632646.3				Ribosomal_L17	
Nvec_NVE5544	blue	0.546	Nvec_NVE5544					
Nvec_vc1.1_XM_032374977.2	blue	0.546	Nvec_vc1.1_XM_032374977.2	Tcf23/Tcf24		HLH.HG1.56:TCF23/TCF24	HLH	tfs
Nvec_vc1.1_XM_001636957.3	blue	0.546	Nvec_vc1.1_XM_001636957.3	Cetn3			EF-hand_7/EF-hand_7	
Nvec_vc1.1_XM_001633105.3	blue	0.544	Nvec_vc1.1_XM_001633105.3	Clic6/Clic4				
Nvec_vc1.1_XM_032382957.2	blue	0.544	Nvec_vc1.1_XM_032382957.2				CBM_21	
Nvec_vc1.1_XM_048719912.1	blue	0.544	Nvec_vc1.1_XM_048719912.1	Ndufa12			NDUFA12	
Nvec_vc1.1_XM_001622850.3	blue	0.543	Nvec_vc1.1_XM_001622850.3	Dnajc19/Dnajc15				
Nvec_NVE4974	blue	0.543	Nvec_NVE4974	Smim8			DUF4500	
Nvec_vc1.1_XM_032381945.2	blue	0.542	Nvec_vc1.1_XM_032381945.2	Commd5			COMM_domain	
Nvec_vc1.1_XM_001622886.3	blue	0.542	Nvec_vc1.1_XM_001622886.3	Rap2b/Rap2c/Rap2a/Gm266			Ras	
Nvec_vc1.1_XM_001625869.3	blue	0.542	Nvec_vc1.1_XM_001625869.3	Mrpl38			PBP	
Nvec_vc1.1_XM_048719774.1	blue	0.542	Nvec_vc1.1_XM_048719774.1	Gnptg			PRKCSH_1	
Nvec_vc1.1_XM_032365042.2	blue	0.542	Nvec_vc1.1_XM_032365042.2				7tm_7	
Nvec_vc1.1_XM_001634805.3	blue	0.541	Nvec_vc1.1_XM_001634805.3	Mrpl28			Ribosomal_L28	
Nvec_vc1.1_XM_001634987.3	blue	0.541	Nvec_vc1.1_XM_001634987.3	Psmb3			Proteasome	
Nvec_vc1.1_XM_048728658.1	blue	0.541	Nvec_vc1.1_XM_048728658.1	Pgap4				
Nvec_vc1.1_XM_001622282.3	blue	0.541	Nvec_vc1.1_XM_001622282.3	Dda1			DDA1	
Nvec_vc1.1_XM_032387188.2	blue	0.541	Nvec_vc1.1_XM_032387188.2	Gpx4			GSHPx	
Nvec_vc1.1_XM_032382616.2	blue	0.54	Nvec_vc1.1_XM_032382616.2	P2rx6/P2rx2/P2rx3/P2rx5/P2rx4/P2rx1			P2X_receptor	
Nvec_vc1.1_XM_001630474.3	blue	0.54	Nvec_vc1.1_XM_001630474.3	Mrpl20			Ribosomal_L20	
Nvec_vc1.1_XM_001638333.3	blue	0.539	Nvec_vc1.1_XM_001638333.3	Lamtor3			MAPKK1_Int	
Nvec_vc1.1_XM_032367062.2	blue	0.539	Nvec_vc1.1_XM_032367062.2				NAD_binding_2/NAD_binding_11	
Nvec_vc1.1_XM_001633219.3	blue	0.539	Nvec_vc1.1_XM_001633219.3					
Nvec_vc1.1_XM_032374787.2	blue	0.538	Nvec_vc1.1_XM_032374787.2	Mrpl12			Ribosomal_L12_N/Ribosomal_L12	
Nvec_vc1.1_XM_048729516.1	blue	0.538	Nvec_vc1.1_XM_048729516.1	Med28				
Nvec_vc1.1_XM_032378827.1	blue	0.537	Nvec_vc1.1_XM_032378827.1	Ech1			ECH_1	
Nvec_vc1.1_XM_032379941.2	blue	0.537	Nvec_vc1.1_XM_032379941.2	Polr2g			SHS2_Rpb7-N/S1	
Nvec_vc1.1_XM_001630955.3	blue	0.536	Nvec_vc1.1_XM_001630955.3	Dennd10			SPA	
Nvec_vc1.1_XM_001638675.3	blue	0.535	Nvec_vc1.1_XM_001638675.3				BLOC1S3	
Nvec_vc1.1_XM_048723454.1	blue	0.535	Nvec_vc1.1_XM_048723454.1	Lsm5			LSM	
Nvec_vc1.1_XM_048725971.1	blue	0.534	Nvec_vc1.1_XM_048725971.1				DJ-1_PfpI	
Nvec_vc1.1_XM_048725188.1	blue	0.534	Nvec_vc1.1_XM_048725188.1	Fdx2/Gm49373			Fer2	
Nvec_vc1.1_XM_001628761.3	blue	0.532	Nvec_vc1.1_XM_001628761.3	Slirp			RRM_1	
Nvec_vc1.1_XM_032382187.2	blue	0.531	Nvec_vc1.1_XM_032382187.2				DUF1772	
Nvec_vc1.1_XM_001631147.3	blue	0.53	Nvec_vc1.1_XM_001631147.3	1600012H06Rik			UPF0669	
Nvec_vc1.1_XM_032366312.2	blue	0.53	Nvec_vc1.1_XM_032366312.2	Phospho2/Phospho1			Put_Phosphatase	
Nvec_vc1.1_XM_001622824.3	blue	0.53	Nvec_vc1.1_XM_001622824.3	Npc2			E1_DerP2_DerF2	
Nvec_vc1.1_XM_001631001.3	blue	0.53	Nvec_vc1.1_XM_001631001.3	Nudcd2			CS	
Nvec_vc1.1_XM_001633274.3	blue	0.529	Nvec_vc1.1_XM_001633274.3	Siva1			Siva	
Nvec_vc1.1_XM_001640439.3	blue	0.529	Nvec_vc1.1_XM_001640439.3	Ube2i			UQ_con	
Nvec_v1g247700	blue	0.529	Nvec_v1g247700	Triap1			UPF0203	
Nvec_vc1.1_XM_032365707.2	blue	0.529	Nvec_vc1.1_XM_032365707.2	Pebp4			PBP	
Nvec_vc1.1_XM_032367733.2	blue	0.528	Nvec_vc1.1_XM_032367733.2	Pigl			PIG-L	
Nvec_vc1.1_XM_001623954.3	blue	0.528	Nvec_vc1.1_XM_001623954.3	Clic4/Clic3/Clic6			GST_C	
Nvec_vc1.1_XM_001625557.3	blue	0.528	Nvec_vc1.1_XM_001625557.3	Casp8ap2				
Nvec_vc1.1_XM_001640851.3	blue	0.527	Nvec_vc1.1_XM_001640851.3	Lsm8			LSM	
Nvec_vc1.1_XM_032375477.2	blue	0.527	Nvec_vc1.1_XM_032375477.2	Mettl27			Methyltransf_11	
Nvec_vc1.1_XM_001632174.3	blue	0.527	Nvec_vc1.1_XM_001632174.3	Cnrip1			CNRIP1	
Nvec_vc1.1_XM_032375339.2	blue	0.526	Nvec_vc1.1_XM_032375339.2	Trappc2l			Sedlin_N	
Nvec_vc1.1_XM_001624117.3	blue	0.526	Nvec_vc1.1_XM_001624117.3	Gchfr			GFRP	
Nvec_vc1.1_XM_048733397.1	blue	0.526	Nvec_vc1.1_XM_048733397.1	Mcts1/Mcts2			Pre-PUA/PUA	
Nvec_vc1.1_XM_032379206.2	blue	0.525	Nvec_vc1.1_XM_032379206.2				BTB	
Nvec_vc1.1_XM_001624964.3	blue	0.525	Nvec_vc1.1_XM_001624964.3	Nras/Kras/Hras			Ras	
Nvec_vc1.1_XM_048724007.1	blue	0.525	Nvec_vc1.1_XM_048724007.1				DnaJ	
Nvec_vc1.1_XM_032364504.2	blue	0.524	Nvec_vc1.1_XM_032364504.2	Rab10			Ras	
Nvec_vc1.1_XM_001627488.3	blue	0.523	Nvec_vc1.1_XM_001627488.3	Dusp19			DSPc	
Nvec_vc1.1_XM_032369910.2	blue	0.523	Nvec_vc1.1_XM_032369910.2					
Nvec_vc1.1_XM_001625763.3	blue	0.523	Nvec_vc1.1_XM_001625763.3	Trappc5			TRAPP	
Nvec_vc1.1_XM_032384512.2	blue	0.523	Nvec_vc1.1_XM_032384512.2					
Nvec_vc1.1_XM_001635307.3	blue	0.523	Nvec_vc1.1_XM_001635307.3	Inmt/Nnmt/Pnmt			NNMT_PNMT_TEMT	
Nvec_vc1.1_XM_001640642.3	blue	0.522	Nvec_vc1.1_XM_001640642.3	Aida			Aida_N/Aida_C2	
Nvec_vc1.1_XM_048720332.1	blue	0.521	Nvec_vc1.1_XM_048720332.1	Cox19			NDUF_B7	
Nvec_vc1.1_XM_048723261.1	blue	0.521	Nvec_vc1.1_XM_048723261.1	Akt2/Akt1/Akt3			PH/Pkinase/Pkinase_C	
Nvec_v1g243589	blue	0.521	Nvec_v1g243589					
Nvec_vc1.1_XM_032382899.2	blue	0.521	Nvec_vc1.1_XM_032382899.2	Osgin1/Osgin2			Pyr_redox_3	
Nvec_NVE14199	blue	0.52	Nvec_NVE14199				CECR6_TMEM121	
Nvec_v1g174742	blue	0.52	Nvec_v1g174742	Chchd7			MTCP1	
Nvec_vc1.1_XM_001637947.3	blue	0.519	Nvec_vc1.1_XM_001637947.3	Ndufs6			zf-CHCC	
Nvec_vc1.1_XM_048721497.1	blue	0.519	Nvec_vc1.1_XM_048721497.1				Mpv17_PMP22	
Nvec_vc1.1_XM_001636423.3	blue	0.518	Nvec_vc1.1_XM_001636423.3	Hsd17b10			adh_short	
Nvec_vc1.1_XM_001639353.3	blue	0.518	Nvec_vc1.1_XM_001639353.3				Thioredoxin/Thioredoxin/ERp29	
Nvec_vc1.1_XM_032380490.2	blue	0.517	Nvec_vc1.1_XM_032380490.2	Pcna			PCNA_N/PCNA_C	
Nvec_vc1.1_XM_001632599.3	blue	0.517	Nvec_vc1.1_XM_001632599.3					
Nvec_vc1.1_XM_001627631.3	blue	0.517	Nvec_vc1.1_XM_001627631.3	Rrp36			RRP36	
Nvec_vc1.1_XM_001640555.3	blue	0.516	Nvec_vc1.1_XM_001640555.3	Mrpl4			Ribosomal_L4	
Nvec_v1g241678	blue	0.516	Nvec_v1g241678					
Nvec_vc1.1_XM_001630549.3	blue	0.515	Nvec_vc1.1_XM_001630549.3	Rac2/Rac3/Rac1			Ras	
Nvec_vc1.1_XM_001622536.3	blue	0.514	Nvec_vc1.1_XM_001622536.3	Lzic/Ctnnbip1			ICAT	
Nvec_vc1.1_XM_001634420.3	blue	0.514	Nvec_vc1.1_XM_001634420.3	Ap3s1/Ap3s2			Clat_adaptor_s	
Nvec_vc1.1_XM_001630537.3	blue	0.513	Nvec_vc1.1_XM_001630537.3	Sf3b5			SF3b10	
Nvec_vc1.1_XM_001625690.3	blue	0.513	Nvec_vc1.1_XM_001625690.3	Coa7			Sel1/Sel1/Sel1/Sel1/Sel1	
Nvec_vc1.1_XM_001635596.3	blue	0.512	Nvec_vc1.1_XM_001635596.3	Arpc2			P34-Arc	
Nvec_vc1.1_XM_048726494.1	blue	0.512	Nvec_vc1.1_XM_048726494.1	Eloc			Skp1_POZ	
Nvec_vc1.1_XM_032382061.2	blue	0.512	Nvec_vc1.1_XM_032382061.2	Eno3/Eno1b/Eno2/Eno1			Enolase_N/Enolase_C	
Nvec_vc1.1_XM_032362544.2	blue	0.512	Nvec_vc1.1_XM_032362544.2	Gpx1/Gpx2			GSHPx	
Nvec_vc1.1_XM_001628235.3	blue	0.512	Nvec_vc1.1_XM_001628235.3				Glutaredoxin	
Nvec_vc1.1_XM_001634026.3	blue	0.511	Nvec_vc1.1_XM_001634026.3	Ethe1			Lactamase_B	
Nvec_vc1.1_XM_032380230.2	blue	0.511	Nvec_vc1.1_XM_032380230.2					
Nvec_vc1.1_XM_001625813.3	blue	0.51	Nvec_vc1.1_XM_001625813.3	Uqcc2				
Nvec_vc1.1_XM_032385693.2	blue	0.51	Nvec_vc1.1_XM_032385693.2	Plgrkt			DUF2368	
Nvec_vc1.1_XM_001630907.3	blue	0.51	Nvec_vc1.1_XM_001630907.3	Mrps16			Ribosomal_S16	
Nvec_vc1.1_XM_001641105.3	blue	0.509	Nvec_vc1.1_XM_001641105.3	Mrps14			Ribosomal_S14	
Nvec_vc1.1_XM_032380354.2	blue	0.509	Nvec_vc1.1_XM_032380354.2	Gm20696/Eif4e3			IF4E	
Nvec_vc1.1_XM_001635920.3	blue	0.509	Nvec_vc1.1_XM_001635920.3					
Nvec_vc1.1_XM_001632274.3	blue	0.508	Nvec_vc1.1_XM_001632274.3	Cnih4			Cornichon	
Nvec_NVE5597	blue	0.508	Nvec_NVE5597	Sptssa/Gm6993			SPT_ssu-like	
Nvec_vc1.1_XM_048726375.1	blue	0.507	Nvec_vc1.1_XM_048726375.1					
Nvec_vc1.1_XM_032374235.2	blue	0.506	Nvec_vc1.1_XM_032374235.2					
Nvec_v1g246439	blue	0.505	Nvec_v1g246439	Tmem203			Tmemb_185A	
Nvec_vc1.1_XM_001622934.3	blue	0.504	Nvec_vc1.1_XM_001622934.3				Tetraspanin	
Nvec_vc1.1_XM_001641043.3	blue	0.504	Nvec_vc1.1_XM_001641043.3	Hspd1			Cpn60_TCP1	
Nvec_vc1.1_XM_001629367.3	blue	0.502	Nvec_vc1.1_XM_001629367.3	Stx1b/Stx1a/Stx3/Stx2			Syntaxin/SNARE	
Nvec_vc1.1_XM_001636383.3	blue	0.502	Nvec_vc1.1_XM_001636383.3	Dimt1			RrnaAD	
Nvec_vc1.1_XM_048720415.1	blue	0.502	Nvec_vc1.1_XM_048720415.1	Gca/Sri				
Nvec_v1g120285	blue	0.502	Nvec_v1g120285	Mrps21			Ribosomal_S21	
Nvec_vc1.1_XM_001623357.3	blue	0.502	Nvec_vc1.1_XM_001623357.3					
Nvec_vc1.1_XM_048725863.1	blue	0.501	Nvec_vc1.1_XM_048725863.1	Rps7			Ribosomal_S7e	
Nvec_vc1.1_XM_032366666.2	blue	0.501	Nvec_vc1.1_XM_032366666.2					
Nvec_vc1.1_XM_001626708.2	blue	0.5	Nvec_vc1.1_XM_001626708.2				Usp	
Nvec_vc1.1_XM_001628267.3	blue	0.5	Nvec_vc1.1_XM_001628267.3	Naa10/Naa12/Naa11			Acetyltransf_1	
Nvec_NVE13147	plum2	0.985	Nvec_NVE13147					
Nvec_vc1.1_XM_032379405.2	plum2	0.985	Nvec_vc1.1_XM_032379405.2					
Nvec_vc1.1_XM_032379686.2	plum2	0.974	Nvec_vc1.1_XM_032379686.2	Gp2			PAN_1/EGF/F5_F8_type_C	
Nvec_vc1.1_XM_001640540.3	plum2	0.953	Nvec_vc1.1_XM_001640540.3				7tm_1	
Nvec_vc1.1_XM_048729712.1	plum2	0.946	Nvec_vc1.1_XM_048729712.1	Xcr1			7tm_1	
Nvec_vc1.1_XM_048726359.1	plum2	0.931	Nvec_vc1.1_XM_048726359.1				DUF229	
Nvec_vc1.1_XM_001624046.3	plum2	0.863	Nvec_vc1.1_XM_001624046.3			Forkhead.HG1.33:like:FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6	Forkhead	tfs
Nvec_vc1.1_XM_032379711.2	plum2	0.85	Nvec_vc1.1_XM_032379711.2				7tm_1	
Nvec_vc1.1_XM_032374882.2	plum2	0.841	Nvec_vc1.1_XM_032374882.2					
Nvec_vc1.1_XM_032387383.2	plum2	0.773	Nvec_vc1.1_XM_032387383.2				GPS/7tm_2	
Nvec_vc1.1_XM_001637824.3	plum2	0.766	Nvec_vc1.1_XM_001637824.3	Sh3bp5/Sh3bp5l			SH3BP5	
Nvec_vc1.1_XM_032377513.2	plum2	0.711	Nvec_vc1.1_XM_032377513.2				7tm_1	
Nvec_vc1.1_XM_032381578.2	plum2	0.689	Nvec_vc1.1_XM_032381578.2				CD225	
Nvec_vc1.1_XM_032387219.2	plum2	0.684	Nvec_vc1.1_XM_032387219.2				7tm_1	
Nvec_vc1.1_XM_048725233.1	plum2	0.652	Nvec_vc1.1_XM_048725233.1	Gpr19			7tm_1	
Nvec_vc1.1_XM_048719858.1	plum2	0.641	Nvec_vc1.1_XM_048719858.1				7tm_1	
Nvec_vc1.1_XM_032379813.2	plum2	0.639	Nvec_vc1.1_XM_032379813.2				7tm_1	
Nvec_vc1.1_XM_048723874.1	plum2	0.638	Nvec_vc1.1_XM_048723874.1				7tm_1	
Nvec_vc1.1_XM_032361892.2	plum2	0.636	Nvec_vc1.1_XM_032361892.2				NIT/HNOBA/Guanylate_cyc	
Nvec_vc1.1_XM_032375371.2	plum2	0.619	Nvec_vc1.1_XM_032375371.2				7tm_1	
Nvec_vc1.1_XM_032369408.2	plum2	0.61	Nvec_vc1.1_XM_032369408.2	Tent5c/Tent5d/Tent5b/Tent5a			NTP_transf_7	
Nvec_vc1.1_XM_001633507.3	plum2	0.606	Nvec_vc1.1_XM_001633507.3				7tm_1	
Nvec_vc1.1_XM_032364537.2	plum2	0.602	Nvec_vc1.1_XM_032364537.2				7tm_1	
Nvec_vc1.1_XM_048725606.1	plum2	0.602	Nvec_vc1.1_XM_048725606.1				7tm_1	
Nvec_vc1.1_XM_001640722.3	plum2	0.597	Nvec_vc1.1_XM_001640722.3				7tm_1	
Nvec_NVE970	plum2	0.594	Nvec_NVE970					
Nvec_vc1.1_XM_032381416.2	plum2	0.593	Nvec_vc1.1_XM_032381416.2				Activin_recp	
Nvec_vc1.1_XM_032362893.2	plum2	0.587	Nvec_vc1.1_XM_032362893.2	Adgrl1/Adgre4/Adgrl4//Adgre5/Adgrl3/Adgre1			Laminin_G_3/fn3/fn3/fn3/EGF_3/GAIN/GPS/7tm_2	
Nvec_vc1.1_XM_032371923.2	plum2	0.587	Nvec_vc1.1_XM_032371923.2	Recql4			Drc1-Sld2/zf-CCHC/DEAD/Helicase_C	
Nvec_vc1.1_XM_032387234.2	plum2	0.576	Nvec_vc1.1_XM_032387234.2					
Nvec_vc1.1_XM_048726357.1	plum2	0.574	Nvec_vc1.1_XM_048726357.1				DUF229	
Nvec_vc1.1_XM_032366483.2	plum2	0.57	Nvec_vc1.1_XM_032366483.2				Tubulin	
Nvec_vc1.1_XM_048725519.1	plum2	0.563	Nvec_vc1.1_XM_048725519.1				7tm_1	
Nvec_vc1.1_XM_032386640.2	plum2	0.559	Nvec_vc1.1_XM_032386640.2	Pkd1l2/Pkd1l3			WSC/PKD/PKD/PKD/PKD/PKD/REJ/GPS/PLAT/PKD_channel	
Nvec_vc1.1_XM_048719338.1	plum2	0.551	Nvec_vc1.1_XM_048719338.1					
Nvec_vc1.1_XM_032365801.2	plum2	0.549	Nvec_vc1.1_XM_032365801.2	Mocs3			ThiF	
Nvec_vc1.1_XM_032376504.2	plum2	0.534	Nvec_vc1.1_XM_032376504.2					
Nvec_vc1.1_XM_001641547.3	plum2	0.529	Nvec_vc1.1_XM_001641547.3				RIIa/cNMP_binding/cNMP_binding	
Nvec_vc1.1_XM_032379398.2	plum2	0.503	Nvec_vc1.1_XM_032379398.2	Dmbx1		Homeodomains.HG2.75:DMBX1	Homeodomain	tfs
Nvec_vc1.1_XM_032370686.2	plum2	0.502	Nvec_vc1.1_XM_032370686.2	Lactbl1			Beta-lactamase	
Nvec_vc1.1_XM_032377868.2	darkgreen	0.965	Nvec_vc1.1_XM_032377868.2					
Nvec_vc1.1_XM_032384620.2	darkgreen	0.963	Nvec_vc1.1_XM_032384620.2				fn3/fn3	
Nvec_vc1.1_XM_048732209.1	darkgreen	0.96	Nvec_vc1.1_XM_048732209.1					
Nvec_vc1.1_XM_032379355.2	darkgreen	0.957	Nvec_vc1.1_XM_032379355.2				ABC_membrane/ABC_tran/ABC_membrane/ABC_tran	
Nvec_vc1.1_XM_001641350.3	darkgreen	0.939	Nvec_vc1.1_XM_001641350.3	Flvcr1/Flvcr2			MFS_1	
Nvec_vc1.1_XM_032385745.2	darkgreen	0.936	Nvec_vc1.1_XM_032385745.2	Prdm14	Prdm14d	zf-C2H2.HG19.1:PRDM14	zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_001642079.3	darkgreen	0.933	Nvec_vc1.1_XM_001642079.3	Preb			WD40/WD40	
Nvec_vc1.1_XM_048730690.1	darkgreen	0.932	Nvec_vc1.1_XM_048730690.1					
Nvec_NVE18938	darkgreen	0.92	Nvec_NVE18938					
Nvec_vc1.1_XM_048720612.1	darkgreen	0.919	Nvec_vc1.1_XM_048720612.1				Laminin_G_2/Laminin_G_2/EGF	
Nvec_vc1.1_XM_048721227.1	darkgreen	0.911	Nvec_vc1.1_XM_048721227.1	Calb2			EF-hand_7/EF-hand_5	
Nvec_vc1.1_XM_001631994.3	darkgreen	0.91	Nvec_vc1.1_XM_001631994.3					
Nvec_vc1.1_XM_048721220.1	darkgreen	0.908	Nvec_vc1.1_XM_048721220.1					
Nvec_vc1.1_XM_032382578.2	darkgreen	0.906	Nvec_vc1.1_XM_032382578.2				BTB_2/Ion_trans	
Nvec_vc1.1_XM_032367564.2	darkgreen	0.902	Nvec_vc1.1_XM_032367564.2					
Nvec_vc1.1_XM_032367121.2	darkgreen	0.89	Nvec_vc1.1_XM_032367121.2					
Nvec_vc1.1_XM_048729915.1	darkgreen	0.885	Nvec_vc1.1_XM_048729915.1				Aa_trans	
Nvec_vc1.1_XM_032375548.2	darkgreen	0.882	Nvec_vc1.1_XM_032375548.2	Arhgef6/Arhgef7			CH/SH3_1/RhoGEF/RhoGEF67_u2/betaPIX_CC	
Nvec_vc1.1_XM_048726930.1	darkgreen	0.878	Nvec_vc1.1_XM_048726930.1				ANF_receptor/Lig_chan-Glu_bd/Lig_chan	
Nvec_vc1.1_XM_032384020.2	darkgreen	0.863	Nvec_vc1.1_XM_032384020.2				7tm_1	
Nvec_vc1.1_XM_001633306.3	darkgreen	0.85	Nvec_vc1.1_XM_001633306.3				ANF_receptor/Lig_chan-Glu_bd/Lig_chan	
Nvec_vc1.1_XM_001640990.3	darkgreen	0.827	Nvec_vc1.1_XM_001640990.3			HLH.HG1.77:like:NEUROD1/NEUROD2/NEUROD4/NEUROD6	HLH	tfs
Nvec_vc1.1_XM_048726672.1	darkgreen	0.823	Nvec_vc1.1_XM_048726672.1				ANF_receptor/Lig_chan-Glu_bd/Lig_chan	
Nvec_vc1.1_XM_048728093.1	darkgreen	0.82	Nvec_vc1.1_XM_048728093.1					
Nvec_vc1.1_XM_032383906.2	darkgreen	0.82	Nvec_vc1.1_XM_032383906.2				EF-hand_1/EF-hand_7	
Nvec_vc1.1_XM_032364068.2	darkgreen	0.819	Nvec_vc1.1_XM_032364068.2				Ion_trans	
Nvec_vc1.1_XM_001628122.3	darkgreen	0.819	Nvec_vc1.1_XM_001628122.3				Laminin_G_1/Laminin_G_1	
Nvec_vc1.1_XM_032377841.2	darkgreen	0.814	Nvec_vc1.1_XM_032377841.2					
Nvec_vc1.1_XM_048724961.1	darkgreen	0.811	Nvec_vc1.1_XM_048724961.1	Ano7			PDZ/PDZ/PDZ/Anoct_dimer/Anoctamin	
Nvec_vc1.1_XM_001628353.3	darkgreen	0.799	Nvec_vc1.1_XM_001628353.3				Neur_chan_LBD/Neur_chan_memb	
Nvec_vc1.1_XM_048732643.1	darkgreen	0.787	Nvec_vc1.1_XM_048732643.1	Dscaml1/Dscam			I-set/I-set/Ig_3/Ig_3/Ig_3/Ig_3/I-set/fn3/fn3/fn3/fn3/I-set/fn3	
Nvec_vc1.1_XM_032363337.2	darkgreen	0.783	Nvec_vc1.1_XM_032363337.2				EF-hand_7/EF-hand_7	
Nvec_vc1.1_XM_048720851.1	darkgreen	0.779	Nvec_vc1.1_XM_048720851.1				Metallophos	
Nvec_vc1.1_XM_001626868.3	darkgreen	0.761	Nvec_vc1.1_XM_001626868.3					
Nvec_vc1.1_XM_032362342.2	darkgreen	0.757	Nvec_vc1.1_XM_032362342.2	Ffar4			7tm_1	
Nvec_vc1.1_XM_032380288.2	darkgreen	0.752	Nvec_vc1.1_XM_032380288.2	Nos1/Nos3/Nos2			PDZ/NO_synthase/Flavodoxin_1/FAD_binding_1/NAD_binding_1	
Nvec_vc1.1_XM_032361876.2	darkgreen	0.744	Nvec_vc1.1_XM_032361876.2	Mfsd4a			MFS_1	
Nvec_vc1.1_XM_048731444.1	darkgreen	0.739	Nvec_vc1.1_XM_048731444.1					
Nvec_vc1.1_XM_032381720.1	darkgreen	0.738	Nvec_vc1.1_XM_032381720.1					
Nvec_vc1.1_XM_032371191.2	darkgreen	0.737	Nvec_vc1.1_XM_032371191.2				Ion_trans_2	
Nvec_vc1.1_XM_032372160.2	darkgreen	0.725	Nvec_vc1.1_XM_032372160.2				EF-hand_1/EF-hand_7	
Nvec_vc1.1_XM_032383589.2	darkgreen	0.714	Nvec_vc1.1_XM_032383589.2				7tm_1	
Nvec_v1g246107	darkgreen	0.703	Nvec_v1g246107					
Nvec_vc1.1_XM_048733225.1	darkgreen	0.692	Nvec_vc1.1_XM_048733225.1				AMP-binding/AMP-binding_C/PP-binding/NAD_binding_4/adh_short	
Nvec_vc1.1_XM_032367394.2	darkgreen	0.684	Nvec_vc1.1_XM_032367394.2				7tm_1	
Nvec_vc1.1_XM_001639496.3	darkgreen	0.683	Nvec_vc1.1_XM_001639496.3				WD40/WD40/WD40/WD40/WD40	
Nvec_vc1.1_XM_032383067.2	darkgreen	0.681	Nvec_vc1.1_XM_032383067.2	Atp2b3/Atp2b1/Atp2b4/Atp2b2			Cation_ATPase_N/E1-E2_ATPase/E1-E2_ATPase/Cation_ATPase/Hydrolase_3/Cation_ATPase_C/ATP_Ca_trans_C	
Nvec_vc1.1_XM_032373683.2	darkgreen	0.677	Nvec_vc1.1_XM_032373683.2	Ldah			LIDHydrolase	
Nvec_vc1.1_XM_032367422.2	darkgreen	0.67	Nvec_vc1.1_XM_032367422.2				Ank_2/Ank_4/Ank_2	
Nvec_vc1.1_XM_001638345.3	darkgreen	0.667	Nvec_vc1.1_XM_001638345.3				Tubulin/Tubulin_C	
Nvec_vc1.1_XM_048733641.1	darkgreen	0.652	Nvec_vc1.1_XM_048733641.1					
Nvec_vc1.1_XM_032380113.2	darkgreen	0.65	Nvec_vc1.1_XM_032380113.2				CRAL_TRIO/GOLD_2	
Nvec_vc1.1_XM_048725686.1	darkgreen	0.648	Nvec_vc1.1_XM_048725686.1	Phex//Mme			Peptidase_M13_N/Peptidase_M13	
Nvec_vc1.1_XM_048724064.1	darkgreen	0.646	Nvec_vc1.1_XM_048724064.1	Pde1c/Pde1b/Pde1a			PDEase_I_N/PDEase_I	
Nvec_vc1.1_XM_032384704.2	darkgreen	0.642	Nvec_vc1.1_XM_032384704.2				EF-hand_7/EF-hand_7	
Nvec_vc1.1_XM_048720067.1	darkgreen	0.631	Nvec_vc1.1_XM_048720067.1				RUN	
