gene	gene_module	membership_score	gene	gene_name	common_name	og	pfam	gene_list
Nvec_vc1.1_XM_048721898.1	darkgreen	0.689	Nvec_vc1.1_XM_048721898.1	Ust			Sulfotransfer_2	
Nvec_vc1.1_XM_048734646.1	darkgreen	0.684	Nvec_vc1.1_XM_048734646.1	Ms4a8a/Ms4a4b/Ms4a4a			CD20	
Nvec_vc1.1_XM_048730519.1	darkgreen	0.677	Nvec_vc1.1_XM_048730519.1				Sushi/Sushi/Sushi/Sushi/Sushi/Sushi	
Nvec_vc1.1_XM_048728367.1	darkgreen	0.675	Nvec_vc1.1_XM_048728367.1	Cyb5rl			Oxidored-like/FAD_binding_6/NAD_binding_1	
Nvec_vc1.1_XM_001638002.3	darkgreen	0.673	Nvec_vc1.1_XM_001638002.3	Cmtm7			MARVEL	
Nvec_vc1.1_XM_032385555.2	darkgreen	0.672	Nvec_vc1.1_XM_032385555.2					
Nvec_vc1.1_XM_048725030.1	darkgreen	0.66	Nvec_vc1.1_XM_048725030.1				Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta/Calx-beta	
Nvec_vc1.1_XM_032375478.2	darkgreen	0.659	Nvec_vc1.1_XM_032375478.2				DSL/hEGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/EGF/EGF/hEGF/EGF/hEGF/EGF_CA/EGF/EGF_CA	
Nvec_vc1.1_XM_032384881.2	darkgreen	0.658	Nvec_vc1.1_XM_032384881.2				C2/C2	
Nvec_vc1.1_XM_048729133.1	darkgreen	0.655	Nvec_vc1.1_XM_048729133.1				SEFIR	
Nvec_vc1.1_XM_048725772.1	darkgreen	0.653	Nvec_vc1.1_XM_048725772.1					
Nvec_vc1.1_XM_032361923.2	darkgreen	0.65	Nvec_vc1.1_XM_032361923.2				Thioredoxin	
Nvec_vc1.1_XM_001634856.3	darkgreen	0.646	Nvec_vc1.1_XM_001634856.3				COesterase	
Nvec_vc1.1_XM_048731900.1	darkgreen	0.644	Nvec_vc1.1_XM_048731900.1				EF-hand_4/EF-hand_4	
Nvec_vc1.1_XM_032370330.2	darkgreen	0.634	Nvec_vc1.1_XM_032370330.2				EF-hand_5	
Nvec_vc1.1_XM_032366595.2	darkgreen	0.624	Nvec_vc1.1_XM_032366595.2				Gelsolin/Gelsolin	
Nvec_vc1.1_XM_032367589.2	darkgreen	0.622	Nvec_vc1.1_XM_032367589.2					
Nvec_vc1.1_XM_048728359.1	darkgreen	0.616	Nvec_vc1.1_XM_048728359.1				Neur_chan_LBD/Neur_chan_memb	
Nvec_vc1.1_XM_032386248.2	darkgreen	0.61	Nvec_vc1.1_XM_032386248.2				Cation_ATPase_N/E1-E2_ATPase/Cation_ATPase/Cation_ATPase/Cation_ATPase_C	
Nvec_vc1.1_XM_048721549.1	darkgreen	0.61	Nvec_vc1.1_XM_048721549.1				CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin	
Nvec_vc1.1_XM_032366711.2	darkgreen	0.606	Nvec_vc1.1_XM_032366711.2					
Nvec_NVE909	darkgreen	0.599	Nvec_NVE909					
Nvec_vc1.1_XM_048731911.1	darkgreen	0.598	Nvec_vc1.1_XM_048731911.1	Ugcg			Glyco_transf_21	
Nvec_vc1.1_XM_048727207.1	darkgreen	0.594	Nvec_vc1.1_XM_048727207.1				Na_Ca_ex/Na_Ca_ex	
Nvec_vc1.1_XM_032370494.2	darkgreen	0.583	Nvec_vc1.1_XM_032370494.2					
Nvec_vc1.1_XM_048722260.1	darkgreen	0.583	Nvec_vc1.1_XM_048722260.1				zf-RING_UBOX/zf-B_box/zf-B_box/TLD/zf-RING_UBOX/zf-B_box/zf-B_box/TLD	
Nvec_vc1.1_XM_001632044.3	darkgreen	0.582	Nvec_vc1.1_XM_001632044.3				Arrestin_N/Arrestin_C	
Nvec_vc1.1_XM_032382182.2	darkgreen	0.581	Nvec_vc1.1_XM_032382182.2	Phykpl/Etnppl			Aminotran_3	
Nvec_vc1.1_XM_048728746.1	darkgreen	0.581	Nvec_vc1.1_XM_048728746.1				Pyridoxal_deC	
Nvec_vc1.1_XM_032379809.2	darkgreen	0.575	Nvec_vc1.1_XM_032379809.2	Rbsn			FYVE/Rbsn	
Nvec_vc1.1_XM_032378378.2	darkgreen	0.571	Nvec_vc1.1_XM_032378378.2					
Nvec_vc1.1_XM_001637999.3	darkgreen	0.568	Nvec_vc1.1_XM_001637999.3	Cmtm7/Cmtm4/Pllp			MARVEL	
Nvec_vc1.1_XM_032362439.2	darkgreen	0.568	Nvec_vc1.1_XM_032362439.2				WAP/WAP/WAP/WAP/I-set/WAP/WAP/I-set/Zona_pellucida	
Nvec_vc1.1_XM_048724473.1	darkgreen	0.565	Nvec_vc1.1_XM_048724473.1	Faxc			GST_N_4/GST_C_6	
Nvec_NVE13525	darkgreen	0.551	Nvec_NVE13525				PID_2	
Nvec_vc1.1_XM_032370105.2	darkgreen	0.55	Nvec_vc1.1_XM_032370105.2					
Nvec_vc1.1_XM_001634811.3	darkgreen	0.549	Nvec_vc1.1_XM_001634811.3				Glyco_tran_10_N/Glyco_transf_10	
Nvec_vc1.1_XM_001623817.3	darkgreen	0.545	Nvec_vc1.1_XM_001623817.3	Grm7/Grm2/Grm3/Grm4/Grm6/Grm8			ANF_receptor/7tm_3	
Nvec_vc1.1_XM_048724184.1	darkgreen	0.545	Nvec_vc1.1_XM_048724184.1				VWA/VWA/VWA/VWA/VWA/VWA/VWA/EGF/F5_F8_type_C	
Nvec_vc1.1_XM_048720244.1	darkgreen	0.544	Nvec_vc1.1_XM_048720244.1				ABC_membrane/ABC_tran/ABC_membrane/ABC_tran	
Nvec_vc1.1_XM_032380940.2	darkgreen	0.539	Nvec_vc1.1_XM_032380940.2				7tm_1	
Nvec_vc1.1_XM_032378410.2	darkgreen	0.535	Nvec_vc1.1_XM_032378410.2					
Nvec_v1g237777	darkgreen	0.534	Nvec_v1g237777					
Nvec_vc1.1_XM_048732564.1	darkgreen	0.532	Nvec_vc1.1_XM_048732564.1					
Nvec_vc1.1_XM_048721907.1	darkgreen	0.527	Nvec_vc1.1_XM_048721907.1	Smcr8			Folliculin	
Nvec_vc1.1_XM_001631239.3	darkgreen	0.525	Nvec_vc1.1_XM_001631239.3					
Nvec_vc1.1_XM_001637875.3	darkgreen	0.521	Nvec_vc1.1_XM_001637875.3					
Nvec_vc1.1_XM_032369491.2	darkgreen	0.52	Nvec_vc1.1_XM_032369491.2	Zc3h12d/Zc3h12c/Zc3h12b/Zc3h12a			UBA_6/RNase_Zc3h12a	
Nvec_vc1.1_XM_032378357.2	darkgreen	0.512	Nvec_vc1.1_XM_032378357.2	Arhgef3/Net1			RhoGEF	
Nvec_vc1.1_XM_048724640.1	darkgreen	0.51	Nvec_vc1.1_XM_048724640.1				Astacin	
Nvec_vc1.1_XM_032364358.2	darkgreen	0.509	Nvec_vc1.1_XM_032364358.2	Rpusd2			PseudoU_synth_2	
Nvec_vc1.1_XM_032376181.2	darkgreen	0.506	Nvec_vc1.1_XM_032376181.2	Dnajc14			DnaJ/Jiv90	
Nvec_vc1.1_XM_048733485.1	darkgreen	0.503	Nvec_vc1.1_XM_048733485.1				Cation_ATPase_N/E1-E2_ATPase/E1-E2_ATPase/Cation_ATPase/Cation_ATPase_C	
Nvec_vc1.1_XM_048727044.1	darkgreen	0.502	Nvec_vc1.1_XM_048727044.1	Myo1h/Myo1c			Myosin_head/Myosin_TH1	
Nvec_vc1.1_XM_048719436.1	darkorange	0.969	Nvec_vc1.1_XM_048719436.1					
Nvec_vc1.1_XM_032377090.2	darkorange	0.961	Nvec_vc1.1_XM_032377090.2					
Nvec_vc1.1_XM_032381108.2	darkorange	0.952	Nvec_vc1.1_XM_032381108.2	Dzip3			HEPN_DZIP3/NACHT/LRR_6/LRR_6	
Nvec_vc1.1_XM_048719697.1	darkorange	0.941	Nvec_vc1.1_XM_048719697.1				DED/Death/Pkinase	
Nvec_vc1.1_XM_032362102.2	darkorange	0.932	Nvec_vc1.1_XM_032362102.2				GRAM	
Nvec_vc1.1_XM_048722029.1	darkorange	0.922	Nvec_vc1.1_XM_048722029.1				OATP/Kazal_2	
Nvec_vc1.1_XM_001622371.3	darkorange	0.919	Nvec_vc1.1_XM_001622371.3	Kcnab1/Kcnab3/Kcnab2			Aldo_ket_red	
Nvec_vc1.1_XM_048719831.1	darkorange	0.912	Nvec_vc1.1_XM_048719831.1	Naip6/Naip1/Naip2			HEPN_DZIP3/NACHT/LRR_6/LRR_6	
Nvec_vc1.1_XM_032382963.2	darkorange	0.912	Nvec_vc1.1_XM_032382963.2				Pkinase	
Nvec_vc1.1_XM_048730928.1	darkorange	0.906	Nvec_vc1.1_XM_048730928.1	Lrrc8e/Gm28035/Lrrc8c/Lrrc8a/Lrrc8b/Lrrc8d			Pannexin_like/LRR_8	
Nvec_vc1.1_XM_048730922.1	darkorange	0.905	Nvec_vc1.1_XM_048730922.1	Lrrc8e/Gm28035/Lrrc8c/Lrrc8a/Lrrc8b/Lrrc8d			Pannexin_like/LRR_8	
Nvec_vc1.1_XM_048722477.1	darkorange	0.904	Nvec_vc1.1_XM_048722477.1				Exo_endo_phos_2	
Nvec_vc1.1_XM_001632682.3	darkorange	0.897	Nvec_vc1.1_XM_001632682.3				V-set/Pkinase_Tyr	
Nvec_v1g206505	darkorange	0.89	Nvec_v1g206505					
Nvec_vc1.1_XM_048728566.1	darkorange	0.89	Nvec_vc1.1_XM_048728566.1	Dock2/Dock1/Dock5			SH3_1/DOCK_N/DOCK-C2/DHR-2	
Nvec_vc1.1_XM_048729040.1	darkorange	0.887	Nvec_vc1.1_XM_048729040.1	Alg10b			DIE2_ALG10	
Nvec_vc1.1_XM_032382282.2	darkorange	0.883	Nvec_vc1.1_XM_032382282.2				zf-RING_UBOX/zf-B_box/zf-B_box/TLD	
Nvec_vc1.1_XM_032378614.2	darkorange	0.879	Nvec_vc1.1_XM_032378614.2					
Nvec_vc1.1_XM_032361942.2	darkorange	0.878	Nvec_vc1.1_XM_032361942.2				TPR_12/TPR_12/TPR_12/TPR_MalT/CHAT	
Nvec_vc1.1_XM_032382626.2	darkorange	0.877	Nvec_vc1.1_XM_032382626.2					
Nvec_vc1.1_XM_048732578.1	darkorange	0.875	Nvec_vc1.1_XM_048732578.1				DDE_Tnp_1_7	
Nvec_vc1.1_XM_048727952.1	darkorange	0.873	Nvec_vc1.1_XM_048727952.1				Voltage_CLC/CBS/CBS	
Nvec_vc1.1_XM_032381688.2	darkorange	0.87	Nvec_vc1.1_XM_032381688.2					
Nvec_vc1.1_XM_032382632.2	darkorange	0.865	Nvec_vc1.1_XM_032382632.2	Akr7a5			Aldo_ket_red	
Nvec_vc1.1_XM_048726258.1	darkorange	0.865	Nvec_vc1.1_XM_048726258.1	Cln3			CLN3	
Nvec_vc1.1_XM_032363604.2	darkorange	0.864	Nvec_vc1.1_XM_032363604.2	Dolpp1				
Nvec_vc1.1_XM_048721470.1	darkorange	0.862	Nvec_vc1.1_XM_048721470.1					
Nvec_vc1.1_XM_001632251.3	darkorange	0.86	Nvec_vc1.1_XM_001632251.3					
Nvec_vc1.1_XM_048731029.1	darkorange	0.857	Nvec_vc1.1_XM_048731029.1	Kif1a/Kif1b/Kif1c			Kinesin/Kinesin_assoc/Kinesin_assoc/FHA/KIF1B/DUF3694/PH	
Nvec_vc1.1_XM_032366858.2	darkorange	0.851	Nvec_vc1.1_XM_032366858.2				Granulin/Granulin/Granulin/Granulin/Granulin/Granulin/Granulin/Granulin/Granulin/Granulin/Granulin/Granulin/Granulin/Granulin	
Nvec_vc1.1_XM_001623467.3	darkorange	0.85	Nvec_vc1.1_XM_001623467.3			bZIP.HG1.12:CREBZF	bZIP_2	tfs
Nvec_vc1.1_XM_032364329.2	darkorange	0.84	Nvec_vc1.1_XM_032364329.2	Hsf1/Hsf2/Hsf4/Hsf3		HSF.HG1.5:HSF1/HSF2/HSF4	HSF_DNA-bind/Vert_HS_TF	tfs
Nvec_vc1.1_XM_032373128.2	darkorange	0.839	Nvec_vc1.1_XM_032373128.2				CARD	
Nvec_vc1.1_XM_048723054.1	darkorange	0.838	Nvec_vc1.1_XM_048723054.1					
Nvec_vc1.1_XM_048720192.1	darkorange	0.829	Nvec_vc1.1_XM_048720192.1					
Nvec_NVE10373	darkorange	0.827	Nvec_NVE10373					
Nvec_vc1.1_XM_048721717.1	darkorange	0.824	Nvec_vc1.1_XM_048721717.1				RBP_receptor/RBP_receptor	
Nvec_vc1.1_XM_001632572.3	darkorange	0.822	Nvec_vc1.1_XM_001632572.3	Scp2			Thiolase_N/Thiolase_C/SCP2	
Nvec_vc1.1_XM_048721947.1	darkorange	0.819	Nvec_vc1.1_XM_048721947.1				Chorein_N/VPS13/VPS13_mid_rpt/VPS13_mid_rpt/SHR-BD/VPS13_C	
Nvec_vc1.1_XM_032383246.2	darkorange	0.815	Nvec_vc1.1_XM_032383246.2	Olah			Thioesterase	
Nvec_vc1.1_XM_048719974.1	darkorange	0.812	Nvec_vc1.1_XM_048719974.1	Aste1			XPG_I_2	
Nvec_vc1.1_XM_032370141.2	darkorange	0.811	Nvec_vc1.1_XM_032370141.2					
Nvec_vc1.1_XM_032386026.2	darkorange	0.81	Nvec_vc1.1_XM_032386026.2	Ppp1r10/Prr3			Med26	
Nvec_vc1.1_XM_032364704.2	darkorange	0.809	Nvec_vc1.1_XM_032364704.2			zf-C2H2.HG4.1:like:GLI1/GLI2/GLI3/GLIS1/GLIS2/GLIS3	zf-C2H2	tfs
Nvec_vc1.1_XM_032378878.2	darkorange	0.807	Nvec_vc1.1_XM_032378878.2	Dgkz/Dgki			C1_1/DAGK_cat/DAGK_acc/Ank_2	
Nvec_vc1.1_XM_048726615.1	darkorange	0.804	Nvec_vc1.1_XM_048726615.1	Dzip3			HEPN_DZIP3/NACHT/LRR_6/LRR_6/LRR_6/LRR_6	
Nvec_NVE3356	darkorange	0.804	Nvec_NVE3356					
Nvec_vc1.1_XM_048734098.1	darkorange	0.803	Nvec_vc1.1_XM_048734098.1	Mboat1/Mboat2			MBOAT	
Nvec_vc1.1_XM_048728244.1	darkorange	0.801	Nvec_vc1.1_XM_048728244.1				ABC_membrane/ABC_tran/ABC_membrane/ABC_tran	
Nvec_vc1.1_XM_032378772.2	darkorange	0.801	Nvec_vc1.1_XM_032378772.2	Srpk3/Srpk1/Srpk2			Pkinase/Pkinase	
Nvec_vc1.1_XM_048730736.1	darkorange	0.801	Nvec_vc1.1_XM_048730736.1	Acp7			Pur_ac_phosph_N/Metallophos/Metallophos_C	
Nvec_vc1.1_XM_048732701.1	darkorange	0.8	Nvec_vc1.1_XM_048732701.1				Beta-lactamase	
Nvec_vc1.1_XM_001629476.3	darkorange	0.794	Nvec_vc1.1_XM_001629476.3	3110040N11Rik			DUF167	
Nvec_vc1.1_XM_048727300.1	darkorange	0.79	Nvec_vc1.1_XM_048727300.1				RVT_1	
Nvec_vc1.1_XM_001632672.3	darkorange	0.789	Nvec_vc1.1_XM_001632672.3	Lclat1			Acyltransferase/Acyltransf_C	
Nvec_vc1.1_XM_032374064.2	darkorange	0.788	Nvec_vc1.1_XM_032374064.2				PH/SH2	
Nvec_vc1.1_XM_048719828.1	darkorange	0.785	Nvec_vc1.1_XM_048719828.1	Naip6/Naip1/Naip5/Naip2			HEPN_DZIP3/NACHT/LRR_6/LRR_6/LRR_6	
Nvec_vc1.1_XM_048722123.1	darkorange	0.784	Nvec_vc1.1_XM_048722123.1				zf-RING_UBOX/zf-B_box/zf-B_box/TLD/zf-RING_UBOX/zf-B_box/zf-B_box/TLD	
Nvec_vc1.1_XM_048732210.1	darkorange	0.783	Nvec_vc1.1_XM_048732210.1				I-set/Ig_3/I-set/I-set/Pkinase_Tyr	
Nvec_vc1.1_XM_048724964.1	darkorange	0.781	Nvec_vc1.1_XM_048724964.1	Rev1			BRCT_2/IMS/IMS_C/REV1_C	
Nvec_vc1.1_XM_001630036.3	darkorange	0.778	Nvec_vc1.1_XM_001630036.3	Mmd2/Mmd			HlyIII	
Nvec_vc1.1_XM_032377679.2	darkorange	0.778	Nvec_vc1.1_XM_032377679.2	Cipc			CiPC	
Nvec_vc1.1_XM_001630198.3	darkorange	0.776	Nvec_vc1.1_XM_001630198.3	Bok			Bcl-2	
Nvec_vc1.1_XM_048729630.1	darkorange	0.774	Nvec_vc1.1_XM_048729630.1	Dnmt3c/Dnmt3a/Dnmt3l/Dnmt3b			PWWP/ADD_DNMT3/DNA_methylase	
Nvec_vc1.1_XM_048720999.1	darkorange	0.772	Nvec_vc1.1_XM_048720999.1	Ints8				
Nvec_vc1.1_XM_001636302.3	darkorange	0.772	Nvec_vc1.1_XM_001636302.3	Dolpp1			PAP2	
Nvec_vc1.1_XM_001630163.3	darkorange	0.771	Nvec_vc1.1_XM_001630163.3	Hhatl/Hhat			MBOAT	
Nvec_vc1.1_XM_048722215.1	darkorange	0.767	Nvec_vc1.1_XM_048722215.1	Son			G-patch/dsrm	
Nvec_vc1.1_XM_032366892.2	darkorange	0.766	Nvec_vc1.1_XM_032366892.2				Dynamin_N	
Nvec_vc1.1_XM_048732079.1	darkorange	0.765	Nvec_vc1.1_XM_048732079.1					
Nvec_vc1.1_XM_048724031.1	darkorange	0.762	Nvec_vc1.1_XM_048724031.1	Nek8			Pkinase/RCC1/RCC1/RCC1/RCC1	
Nvec_v1g224472	darkorange	0.758	Nvec_v1g224472					
Nvec_vc1.1_XM_001632478.3	darkorange	0.753	Nvec_vc1.1_XM_001632478.3	Uhrf1/Uhrf2			ubiquitin/TTD/PHD/SAD_SRA	
Nvec_vc1.1_XM_048719772.1	darkorange	0.753	Nvec_vc1.1_XM_048719772.1	Ercc1			Rad10/HHH_5	
Nvec_vc1.1_XM_048722468.1	darkorange	0.75	Nvec_vc1.1_XM_048722468.1	Itpripl2			Mab-21	
Nvec_vc1.1_XM_048721534.1	darkorange	0.75	Nvec_vc1.1_XM_048721534.1	Fig4			Syja_N	
Nvec_vc1.1_XM_032370401.2	darkorange	0.749	Nvec_vc1.1_XM_032370401.2	Naip6/Naip1/Naip5/Nlrc4/Naip2/Nlrp9c			HEPN_DZIP3/NACHT/LRR_6/LRR_6/LRR_6	
Nvec_vc1.1_XM_032378765.2	darkorange	0.748	Nvec_vc1.1_XM_032378765.2				DinB_2/FGE-sulfatase/FGE-sulfatase	
Nvec_vc1.1_XM_001632746.3	darkorange	0.746	Nvec_vc1.1_XM_001632746.3	Mb21d2/Tmem102			Mab-21	
Nvec_vc1.1_XM_001632364.3	darkorange	0.743	Nvec_vc1.1_XM_001632364.3	Dpcd			DPCD	
Nvec_vc1.1_XM_048728422.1	darkorange	0.743	Nvec_vc1.1_XM_048728422.1	Tie1/Tek			fn3/Pkinase_Tyr	
Nvec_vc1.1_XM_048727221.1	darkorange	0.743	Nvec_vc1.1_XM_048727221.1					
Nvec_vc1.1_XM_032383713.2	darkorange	0.741	Nvec_vc1.1_XM_032383713.2				SET/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	
Nvec_vc1.1_XM_048732600.1	darkorange	0.74	Nvec_vc1.1_XM_048732600.1	Ttc12			TPR_11	
Nvec_vc1.1_XM_032385203.2	darkorange	0.739	Nvec_vc1.1_XM_032385203.2	Ccdc89				
Nvec_NVE21419	darkorange	0.739	Nvec_NVE21419				HTH_Tnp_4/DDE_Tnp_4	
Nvec_vc1.1_XM_048734520.1	darkorange	0.739	Nvec_vc1.1_XM_048734520.1				Galactosyl_T	
Nvec_vc1.1_XM_048734248.1	darkorange	0.735	Nvec_vc1.1_XM_048734248.1	Slc25a32			Mito_carr/Mito_carr/Mito_carr	
Nvec_vc1.1_XM_048721111.1	darkorange	0.734	Nvec_vc1.1_XM_048721111.1				Laminin_G_3/Laminin_G_3/MAM/TLD/Laminin_G_3/fn3/fn3/fn3/fn3/fn3/fn3/fn3	
Nvec_vc1.1_XM_032372938.2	darkorange	0.731	Nvec_vc1.1_XM_032372938.2				NHL/NHL/NHL	
Nvec_vc1.1_XM_048721714.1	darkorange	0.731	Nvec_vc1.1_XM_048721714.1				RBP_receptor/RBP_receptor	
Nvec_vc1.1_XM_048733636.1	darkorange	0.731	Nvec_vc1.1_XM_048733636.1	Abhd2			Abhydrolase_1	
Nvec_vc1.1_XM_001621892.3	darkorange	0.731	Nvec_vc1.1_XM_001621892.3	Agpat4/Agpat3			Acyltransferase/Acyltransf_C	
Nvec_vc1.1_XM_048732062.1	darkorange	0.73	Nvec_vc1.1_XM_048732062.1				TPR_12/TPR_12/TPR_12/TPR_8/TPR_12/TPR_10/TPR_12/CHAT	
Nvec_vc1.1_XM_032378941.2	darkorange	0.73	Nvec_vc1.1_XM_032378941.2			zf-C2H2.HG117.0:ZNF800	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_048732363.1	darkorange	0.728	Nvec_vc1.1_XM_048732363.1	Cenatac			CCDC84	
Nvec_vc1.1_XM_048731996.1	darkorange	0.727	Nvec_vc1.1_XM_048731996.1	Inppl1/Inpp5d			SH2/Exo_endo_phos/SAM_2	
Nvec_vc1.1_XM_048733122.1	darkorange	0.727	Nvec_vc1.1_XM_048733122.1	Gramd1b/Gramd1c/Gramd1a			GRAM/VASt	
Nvec_vc1.1_XM_048734307.1	darkorange	0.725	Nvec_vc1.1_XM_048734307.1	Lpin3/Lpin1/Lpin2			Lipin_N/Lipin_mid/LNS2	
Nvec_vc1.1_XM_048725733.1	darkorange	0.724	Nvec_vc1.1_XM_048725733.1				TIR_2/TIR_2	
Nvec_vc1.1_XM_032384997.2	darkorange	0.724	Nvec_vc1.1_XM_032384997.2				E1-E2_ATPase/Hydrolase	
Nvec_vc1.1_XM_001624618.3	darkorange	0.722	Nvec_vc1.1_XM_001624618.3	Trim45			zf-RING_UBOX/zf-B_box/zf-B_box/TLD	
Nvec_vc1.1_XM_032380088.2	darkorange	0.72	Nvec_vc1.1_XM_032380088.2					
Nvec_vc1.1_XM_032385273.2	darkorange	0.72	Nvec_vc1.1_XM_032385273.2				NTP_transferase	
Nvec_v1g243210	darkorange	0.714	Nvec_v1g243210					
Nvec_vc1.1_XM_001630781.3	darkorange	0.711	Nvec_vc1.1_XM_001630781.3					
Nvec_vc1.1_XM_048724386.1	darkorange	0.708	Nvec_vc1.1_XM_048724386.1	Cdk12/Cdk13			Pkinase	
Nvec_vc1.1_XM_032379476.2	darkorange	0.707	Nvec_vc1.1_XM_032379476.2				DnaJ/DnaJ_C	
Nvec_vc1.1_XM_048730274.1	darkorange	0.705	Nvec_vc1.1_XM_048730274.1	Rtca			RTC/RTC_insert	
Nvec_vc1.1_XM_048731675.1	darkorange	0.705	Nvec_vc1.1_XM_048731675.1					
Nvec_vc1.1_XM_001621716.3	darkorange	0.703	Nvec_vc1.1_XM_001621716.3	Dusp3			DSPc	
Nvec_vc1.1_XM_048732035.1	darkorange	0.702	Nvec_vc1.1_XM_048732035.1				TPR_8/TPR_12/TPR_12/TPR_12/TPR_8/TPR_8/TPR_8/CHAT	
Nvec_vc1.1_XM_048720320.1	darkorange	0.702	Nvec_vc1.1_XM_048720320.1					
Nvec_vc1.1_XM_048728724.1	darkorange	0.701	Nvec_vc1.1_XM_048728724.1	Ccdc186				
Nvec_vc1.1_XM_032385053.2	darkorange	0.698	Nvec_vc1.1_XM_032385053.2				Astacin/CUB/CUB/EGF_CA/FXa_inhibition/EGF_CA/CUB/CUB	
Nvec_vc1.1_XM_048727460.1	darkorange	0.697	Nvec_vc1.1_XM_048727460.1	Ccdc112				
Nvec_vc1.1_XM_048725060.1	darkorange	0.695	Nvec_vc1.1_XM_048725060.1				CUB/CUB/CUB	
Nvec_vc1.1_XM_001625430.3	darkorange	0.693	Nvec_vc1.1_XM_001625430.3				TPR_8/TPR_8/TPR_12	
Nvec_vc1.1_XM_048725472.1	darkorange	0.688	Nvec_vc1.1_XM_048725472.1				DDE_Tnp_4	
Nvec_vc1.1_XM_032365672.2	darkorange	0.687	Nvec_vc1.1_XM_032365672.2				BTB/BTB	
Nvec_vc1.1_XM_032363785.2	darkorange	0.684	Nvec_vc1.1_XM_032363785.2				AP_endonuc_2	
Nvec_NVE12472	darkorange	0.683	Nvec_NVE12472	Tmem60				
Nvec_vc1.1_XM_048727705.1	darkorange	0.681	Nvec_vc1.1_XM_048727705.1					
Nvec_vc1.1_XM_032367134.2	darkorange	0.679	Nvec_vc1.1_XM_032367134.2	Chml/Chm			GDI/GDI	
Nvec_vc1.1_XM_048720961.1	darkorange	0.678	Nvec_vc1.1_XM_048720961.1					
Nvec_vc1.1_XM_048727023.1	darkorange	0.678	Nvec_vc1.1_XM_048727023.1	Nrbp2/Nrbp1				
Nvec_vc1.1_XM_048731460.1	darkorange	0.676	Nvec_vc1.1_XM_048731460.1					
Nvec_vc1.1_XM_048726181.1	darkorange	0.675	Nvec_vc1.1_XM_048726181.1				HEPN/HEPN/HEPN	
Nvec_vc1.1_XM_032373803.2	darkorange	0.674	Nvec_vc1.1_XM_032373803.2	Xpnpep1			Creatinase_N/Creatinase_N_2/Peptidase_M24/Peptidase_M24_C	
Nvec_vc1.1_XM_001639802.3	darkorange	0.674	Nvec_vc1.1_XM_001639802.3	Smpd2			Exo_endo_phos	
Nvec_vc1.1_XM_048730251.1	darkorange	0.671	Nvec_vc1.1_XM_048730251.1	Trpt1			PTS_2-RNA	
Nvec_vc1.1_XM_032370647.2	darkorange	0.668	Nvec_vc1.1_XM_032370647.2	Ttc28			TPR_8/TPR_12/TPR_8/TPR_12/TPR_7/TPR_12/TPR_8/TPR_12/TPR_12/TPR_12/CHAT	
Nvec_vc1.1_XM_032373921.2	darkorange	0.668	Nvec_vc1.1_XM_032373921.2	Bnip3l/Bnip3			BNIP3	
Nvec_vc1.1_XM_048733916.1	darkorange	0.667	Nvec_vc1.1_XM_048733916.1	Dzip3			HEPN_DZIP3/NACHT	
Nvec_vc1.1_XM_001626671.3	darkorange	0.667	Nvec_vc1.1_XM_001626671.3	Mfsd12			MFS_2	
Nvec_vc1.1_XM_048727470.1	darkorange	0.667	Nvec_vc1.1_XM_048727470.1				Ank_2/LRR_8/Roc/COR/Pkinase/WD40_2	
Nvec_vc1.1_XM_048733990.1	darkorange	0.666	Nvec_vc1.1_XM_048733990.1	Smpd1			Metallophos	
Nvec_vc1.1_XM_048729555.1	darkorange	0.666	Nvec_vc1.1_XM_048729555.1	Hps5				
Nvec_vc1.1_XM_048721607.1	darkorange	0.666	Nvec_vc1.1_XM_048721607.1	Trim45			zf-RING_UBOX/zf-B_box/zf-B_box/TLD	
Nvec_vc1.1_XM_001631917.3	darkorange	0.666	Nvec_vc1.1_XM_001631917.3					
Nvec_vc1.1_XM_048721038.1	darkorange	0.666	Nvec_vc1.1_XM_048721038.1	Prmt7			PrmA	
Nvec_vc1.1_XM_048724548.1	darkorange	0.665	Nvec_vc1.1_XM_048724548.1	Ints11			Lactamase_B_6/Beta-Casp/RMMBL	
Nvec_NVE14336	darkorange	0.665	Nvec_NVE14336	Kptn				
Nvec_vc1.1_XM_048722224.1	darkorange	0.662	Nvec_vc1.1_XM_048722224.1				zf-RING_UBOX/zf-B_box/zf-B_box/TLD/zf-RING_UBOX/zf-B_box/zf-B_box/TLD	
Nvec_vc1.1_XM_001641718.3	darkorange	0.661	Nvec_vc1.1_XM_001641718.3	Tdo2			Trp_dioxygenase	
Nvec_vc1.1_XM_032366541.2	darkorange	0.66	Nvec_vc1.1_XM_032366541.2	Map4k2/Map4k3//Map4k1			Pkinase/CNH	
