gene	cell_type	stage	time	lvl	rpm_delta	rpm_delta_diff
Nvec_vc1.1_XM_032365977.2	cnidocyte	D|8d p.polyp	D|8d p.polyp	7	0.158598384848414	0.0659691126849384
Nvec_vc1.1_XM_001634712.3	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.158439463114895	0.0506761649130545
Nvec_vc1.1_XM_001627792.3	cnidocyte	D|2d planula	D|2d planula	3	0.158227495812062	0.0968376249846971
Nvec_vc1.1_XM_001635015.3	NPC	D|4d.c planula	D|4d.c planula	5	0.158031138626008	0.0726860364729918
Nvec_vc1.1_XM_032379504.2	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.157979236987479	0.13594869047736
Nvec_vc1.1_XM_032383907.2	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.157706909170527	0.0548569701379132
Nvec_vc1.1_XM_032387255.2	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.157365222239678	0.149357047308039
Nvec_vc1.1_XM_001626351.3	NPC	D|18h gastrula	D|18h gastrula	1	0.157174392935982	0.0911259274750467
Nvec_vc1.1_XM_048732912.1	retractor muscle	D|8d p.polyp	D|8d p.polyp	7	0.156918237470828	0.0909728159009597
Nvec_vc1.1_XM_001624716.3	cnidocyte	D|2d planula	D|2d planula	3	0.156806425519172	0.154986276190144
Nvec_vc1.1_XM_032383695.2	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.156634383461634	0.156634383461634
Nvec_vc1.1_XM_048730757.1	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.15657546943119	0.129275318601628
Nvec_vc1.1_XM_001632368.2	gland.mucous	D|5d p.polyp	D|5d p.polyp	6	0.156153047291765	0.132262908139059
Nvec_vc1.1_XM_001640809.3	neuronal	D|2d planula	D|2d planula	3	0.15596421011229	0.13643959922305
Nvec_vc1.1_XM_048732532.1	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.155803316180675	0.117660855434374
Nvec_vc1.1_XM_048719714.1	gland.mucous	D|4d.c planula	D|4d.c planula	5	0.155513295427781	0.109429924370141
Nvec_vc1.1_XM_048731147.1	cnidocyte	D|2d planula	D|2d planula	3	0.155240350064055	0.0547340603211743
Nvec_vc1.1_XM_032370623.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.155231560891938	0.162336929868803
Nvec_vc1.1_XM_032383512.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.155231560891938	0.170323913041393
Nvec_vc1.1_XM_032367127.2	ectoderm.pharyngeal	D|2d planula	D|2d planula	3	0.155225116089094	0.0899297076851811
Nvec_vc1.1_XM_001634111.3	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.155202801902891	0.145993465798327
Nvec_vc1.1_XM_048721581.1	secretory	D|5d p.polyp	D|5d p.polyp	6	0.155009217243335	0.1097573737557
Nvec_vc1.1_XM_001633894.3	gastrodermis	D|4d.c planula	D|4d.c planula	5	0.154761089533194	0.147413333133505
Nvec_vc1.1_XM_001629694.3	ectoderm.pharyngeal	D|18h gastrula	D|18h gastrula	1	0.154698420478843	0.0668112022630128
Nvec_vc1.1_XM_032375635.2	gastrodermis	D|24h gastrula	D|24h gastrula	2	0.15452847805789	0.064040599802483
Nvec_vc1.1_XM_001630333.3	neuronal	D|18h gastrula	D|18h gastrula	1	0.154277004821459	0.0624638860478233
Nvec_vc1.1_XM_048723046.1	cnidocyte.mature	D|8d p.polyp	D|8d p.polyp	7	0.154217011581601	0.137515620460505
Nvec_vc1.1_XM_001637733.3	ectoderm.pharyngeal	D|5d p.polyp	D|5d p.polyp	6	0.154091997139426	0.154091997139426
Nvec_vc1.1_XM_032373497.2	ectoderm.embryonic	D|5d p.polyp	D|5d p.polyp	6	0.15395746935873	0.068756962222304
Nvec_vc1.1_XM_048728976.1	neuronal	D|5d p.polyp	D|5d p.polyp	6	0.153277351302633	0.130687456060135
Nvec_v1g210540	gland.mucous	D|24h gastrula	D|24h gastrula	2	0.152830271274796	0.130889412023061
Nvec_vc1.1_XM_048733736.1	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.152671755725191	0.0825400563618864
Nvec_vc1.1_XM_032385577.2	cnidocyte.mature	D|18h gastrula	D|18h gastrula	1	0.152394106813996	0.120302409295383
Nvec_vc1.1_XM_001632368.2	ectoderm.epidermis	D|5d p.polyp	D|5d p.polyp	6	0.152184315684093	0.0858536768699191
Nvec_vc1.1_XM_032380001.2	NPC	D|5d p.polyp	D|5d p.polyp	6	0.152083561618101	0.116448663835204
Nvec_vc1.1_XM_001624941.3	NPC	D|3d planula	D|3d planula	4	0.151951659210106	0.101591739832046
Nvec_vc1.1_XM_032379394.2	secretory	D|2d planula	D|2d planula	3	0.151824233679414	0.133374568016691
Nvec_vc1.1_XM_001631375.3	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.15141865175195	0.0912010272616812
Nvec_vc1.1_XM_032383560.2	cnidocyte	D|2d planula	D|2d planula	3	0.151388398857064	0.0763883988570637
Nvec_vc1.1_XM_048731755.1	ectoderm.pharyngeal	D|8d p.polyp	D|8d p.polyp	7	0.151379720873414	0.111996054944345
Nvec_vc1.1_XM_048730757.1	NPC	D|18h gastrula	D|18h gastrula	1	0.151345810538439	0.1086746211903
Nvec_vc1.1_XM_032383693.2	ectoderm.embryonic	D|8d p.polyp	D|8d p.polyp	7	0.151058789368691	0.130964367010758
Nvec_vc1.1_XM_032379398.2	cnidocyte	D|4d.c planula	D|4d.c planula	5	0.150619401562798	0.140064039671354
Nvec_vc1.1_XM_001632947.3	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.150601633929547	0.150601633929547
Nvec_vc1.1_XM_032363859.2	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.150590344561511	0.0633302534048124
Nvec_vc1.1_XM_032382520.2	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.150474523941576	0.137729099366177
Nvec_vc1.1_XM_032384889.2	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.15010499471559	0.0574691142052485
Nvec_vc1.1_XM_001632824.3	cnidocyte	D|4d.c planula	D|4d.c planula	5	0.150028917877191	0.110976988544477
Nvec_vc1.1_XM_001640726.3	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.149783163411257	0.102799507699783
Nvec_vc1.1_XM_032379775.2	secretory	D|2d planula	D|2d planula	3	0.149599589060213	0.0504396232155331
Nvec_v1g93844	retractor muscle	D|16d p.polyp	D|16d p.polyp	8	0.149276118429634	0.149276118429634
Nvec_vc1.1_XM_032375670.2	neuronal	D|4d.c planula	D|4d.c planula	5	0.149269401198359	0.0621080010111957
Nvec_vc1.1_XM_032383641.2	secretory	D|24h gastrula	D|24h gastrula	2	0.149256585014733	0.136357998962158
Nvec_vc1.1_XM_001635374.3	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.149228130360206	0.107642645637532
Nvec_vc1.1_XM_032387283.2	gland.mucous	D|2d planula	D|2d planula	3	0.148870156018063	0.0882059791734078
Nvec_vc1.1_XM_048722809.1	gland.mucous	D|2d planula	D|2d planula	3	0.148418330127993	0.148418330127993
Nvec_vc1.1_XM_032362387.2	cnidocyte.mature	D|4d.c planula	D|4d.c planula	5	0.148007683593558	0.148007683593558
Nvec_vc1.1_XM_001627544.3	retractor muscle	D|5d p.polyp	D|5d p.polyp	6	0.147988808750545	0.147988808750545
Nvec_vc1.1_XM_001627792.3	gastrodermis	D|2d planula	D|2d planula	3	0.147163688840759	0.0520780930810137
Nvec_vc1.1_XM_048723584.1	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.147061532604379	0.136146872034779
Nvec_vc1.1_XM_001640726.3	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.146858834889992	0.0963714844030387
Nvec_vc1.1_XM_001633894.3	NPC	D|4d.c planula	D|4d.c planula	5	0.146282096101774	0.100496691618853
Nvec_vc1.1_XM_032375635.2	cnidocyte.mature	D|5d p.polyp	D|5d p.polyp	6	0.146276577365528	0.0942770844111392
Nvec_vc1.1_XM_032382395.2	cnidocyte.mature	D|18h gastrula	D|18h gastrula	1	0.146189180830275	0.136455528443444
Nvec_vc1.1_XM_001647488.3	cnidocyte.mature	D|5d p.polyp	D|5d p.polyp	6	0.146086407116832	0.0841185919291444
Nvec_vc1.1_XM_048722812.1	retractor muscle	D|5d p.polyp	D|5d p.polyp	6	0.146067835090399	0.111922399143115
Nvec_vc1.1_XM_032382712.2	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.145887713927341	0.099164486270285
Nvec_vc1.1_XM_048732864.1	mesendoderm.embryonic	D|24h gastrula	D|24h gastrula	2	0.145681826376979	0.111918093751118
Nvec_vc1.1_XM_032382712.2	secretory	D|2d planula	D|2d planula	3	0.145571328693605	0.0899281347069793
Nvec_vc1.1_XM_001625588.3	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.145517974116196	0.0721585911010111
Nvec_vc1.1_XM_048719714.1	NPC	D|4d.c planula	D|4d.c planula	5	0.145291443258396	0.0939315869657996
Nvec_vc1.1_XM_048728051.1	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.145219449092148	0.123122426773632
Nvec_vc1.1_XM_001628705.3	neuronal	D|2d planula	D|2d planula	3	0.145114841939673	0.0746231641781261
Nvec_vc1.1_XM_048723109.1	neuronal	D|18h gastrula	D|18h gastrula	1	0.144363341443633	0.0778038679365475
Nvec_vc1.1_XM_032377135.2	neuronal	D|4d.c planula	D|4d.c planula	5	0.144095749600978	0.110777812271054
Nvec_vc1.1_XM_032385647.2	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.143650711431505	0.132294158169109
Nvec_vc1.1_XM_032363951.2	NPC	D|4d.c planula	D|4d.c planula	5	0.143640864321662	0.0828559996137092
Nvec_vc1.1_XM_001635276.3	gland.mucous	D|2d planula	D|2d planula	3	0.143577245204031	0.0891446659406621
Nvec_vc1.1_XM_048728028.1	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.143271936704352	0.106169654627297
Nvec_vc1.1_XM_032366210.2	NPC	D|4d.c planula	D|4d.c planula	5	0.143127310238116	0.0646636261873505
Nvec_vc1.1_XM_032364225.2	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.142964078773484	0.114424584369488
Nvec_vc1.1_XM_048729481.1	gland.mucous	D|5d p.polyp	D|5d p.polyp	6	0.14280532459341	0.0842444926400269
Nvec_vc1.1_XM_032363350.2	neuronal	D|2d planula	D|2d planula	3	0.142757207079531	0.053761955985787
Nvec_vc1.1_XM_001638641.3	cnidocyte	D|4d.c planula	D|4d.c planula	5	0.141938250428817	0.0867779042184865
Nvec_vc1.1_XM_001628945.3	neuronal	D|18h gastrula	D|18h gastrula	1	0.141849148418492	0.066843147349906
Nvec_vc1.1_XM_048731196.1	cnidocyte	D|8d p.polyp	D|8d p.polyp	7	0.141744426013753	0.105311100665616
Nvec_vc1.1_XM_032373618.2	secretory	D|2d planula	D|2d planula	3	0.141586035882725	0.0778019205806702
Nvec_vc1.1_XM_032374789.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.141580078824794	0.0508087554405092
Nvec_vc1.1_XM_032385577.2	ectoderm.embryonic	D|24h gastrula	D|24h gastrula	2	0.141490373544556	0.0515218899719718
Nvec_vc1.1_XM_032379457.2	ectoderm.pharyngeal	D|4d.c planula	D|4d.c planula	5	0.141261917967409	0.141261917967409
Nvec_vc1.1_XM_048720954.1	NPC	D|18h gastrula	D|18h gastrula	1	0.141169018139937	0.0988662545502436
Nvec_vc1.1_XM_048728967.1	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.141138467777479	0.0726575832880282
Nvec_vc1.1_XM_001633894.3	ectoderm.epidermis	D|4d.c planula	D|4d.c planula	5	0.141122227020261	0.0502850498332627
Nvec_vc1.1_XM_001634132.3	neuronal	D|18h gastrula	D|18h gastrula	1	0.141119221411192	0.0630427154096217
Nvec_vc1.1_XM_001639692.3	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.140919574878991	0.090491674189831
Nvec_vc1.1_XM_032363985.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.140718052673526	0.115957430291719
Nvec_vc1.1_XM_048726174.1	ectoderm.pharyngeal	D|18h gastrula	D|18h gastrula	1	0.140546989142203	0.0857173141151041
Nvec_vc1.1_XM_001647488.3	cnidocyte	D|5d p.polyp	D|5d p.polyp	6	0.140506296226703	0.0589444494686409
Nvec_vc1.1_XM_032384912.2	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.140080769621751	0.138166906342268
Nvec_vc1.1_XM_032380374.2	secretory	D|2d planula	D|2d planula	3	0.139802811203808	0.110411781682918
Nvec_vc1.1_XM_032372264.2	cnidocyte.mature	D|18h gastrula	D|18h gastrula	1	0.139404586155184	0.129600927950149
Nvec_vc1.1_XM_032377759.2	ectoderm.embryonic	D|5d p.polyp	D|5d p.polyp	6	0.139383879296305	0.0591668665173691
Nvec_vc1.1_XM_032385963.2	cnidocyte	D|4d.c planula	D|4d.c planula	5	0.139300171526587	0.100251716765855
Nvec_vc1.1_XM_001636464.3	secretory	D|2d planula	D|2d planula	3	0.139118490786211	0.08062416389262
Nvec_vc1.1_XM_048726662.1	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.138888888888889	0.0679032483957006
Nvec_vc1.1_XM_001635041.3	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.138859233058248	0.120488711287373
Nvec_vc1.1_XM_048722812.1	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.138684058713716	0.118547180120814
Nvec_vc1.1_XM_032367750.2	ectoderm.pharyngeal	D|18h gastrula	D|18h gastrula	1	0.138482118800392	0.117622123413394
Nvec_vc1.1_XM_032372264.2	neuronal	D|24h gastrula	D|24h gastrula	2	0.138333544356362	0.114109278010905
Nvec_vc1.1_XM_001623127.3	cnidocyte	D|2d planula	D|2d planula	3	0.13831493855653	0.0791240904213504
Nvec_vc1.1_XM_048731137.1	cnidocyte.mature	D|4d.c planula	D|4d.c planula	5	0.13783184751022	0.054277565890729
Nvec_vc1.1_XM_001629218.3	secretory	D|8d p.polyp	D|8d p.polyp	7	0.137546622857211	0.0897174627447033
Nvec_vc1.1_XM_032366602.2	retractor muscle	D|5d p.polyp	D|5d p.polyp	6	0.137416171074276	0.066593163378958
Nvec_vc1.1_XM_032374041.2	mesendoderm.embryonic	D|2d planula	D|2d planula	3	0.136842075431429	0.0561212546286716
Nvec_vc1.1_XM_032366482.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.136689358652813	0.0662453056949897
Nvec_vc1.1_XM_048729186.1	gland.mucous	D|8d p.polyp	D|8d p.polyp	7	0.136616450691897	0.0504266755949501
Nvec_vc1.1_XM_032378881.2	neuronal	D|18h gastrula	D|18h gastrula	1	0.136472052749125	0.133095030677605
Nvec_vc1.1_XM_048724387.1	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.136349593216848	0.0587230049331231
Nvec_vc1.1_XM_032382395.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.136159048354785	0.0947448184391257
Nvec_vc1.1_XM_032379775.2	neuronal	D|18h gastrula	D|18h gastrula	1	0.136112132192055	0.0889617301608231
Nvec_vc1.1_XM_032363951.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.136077758719268	0.121998070426904
Nvec_vc1.1_XM_001636315.3	gland.mucous	D|24h gastrula	D|24h gastrula	2	0.13493699202547	0.10359219565192
Nvec_vc1.1_XM_032385496.2	gland.mucous	D|24h gastrula	D|24h gastrula	2	0.134349099984396	0.0746189156446892
Nvec_vc1.1_XM_032366211.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.134296715695948	0.124084770313042
Nvec_vc1.1_XM_048728028.1	gland.mucous	D|3d planula	D|3d planula	4	0.134173364974769	0.0946414531429603
Nvec_vc1.1_XM_032367023.2	gastrodermis	D|3d planula	D|3d planula	4	0.134125597592284	0.0537242401037961
Nvec_vc1.1_XM_032371744.2	ectoderm.pharyngeal	D|5d p.polyp	D|5d p.polyp	6	0.133856728023211	0.0991220048643521
Nvec_vc1.1_XM_032379775.2	cnidocyte	D|2d planula	D|2d planula	3	0.133812433020442	0.0531180026167673
Nvec_vc1.1_XM_032362713.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.133790737564322	0.113443796126994
Nvec_vc1.1_XM_001641552.3	ectoderm.embryonic	D|5d p.polyp	D|5d p.polyp	6	0.133781632042404	0.133781632042404
Nvec_vc1.1_XM_048729186.1	cnidocyte	D|8d p.polyp	D|8d p.polyp	7	0.1336022397184	0.0973642582044352
Nvec_vc1.1_XM_001634956.3	secretory	D|3d planula	D|3d planula	4	0.133594061511038	0.101940769365087
Nvec_vc1.1_XM_032383677.2	retractor muscle	D|5d p.polyp	D|5d p.polyp	6	0.13318992787549	0.13318992787549
Nvec_vc1.1_XM_032369367.2	neuronal	D|5d p.polyp	D|5d p.polyp	6	0.13304638130102	0.0631317392366567
Nvec_vc1.1_XM_032382520.2	secretory	D|2d planula	D|2d planula	3	0.132833970372768	0.126534875307127
Nvec_vc1.1_XM_001633894.3	ectoderm.pharyngeal	D|18h gastrula	D|18h gastrula	1	0.132699187718019	0.0757690499297771
Nvec_vc1.1_XM_001630363.3	secretory	D|2d planula	D|2d planula	3	0.132493800748772	0.0617632456514557
Nvec_vc1.1_XM_032381049.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.132333197105609	0.0806808537016929
Nvec_vc1.1_XM_001634712.3	secretory	D|2d planula	D|2d planula	3	0.132007584966208	0.132007584966208
Nvec_vc1.1_XM_048728028.1	cnidocyte	D|3d planula	D|3d planula	4	0.131858109052455	0.104996428017637
Nvec_vc1.1_XM_048720219.1	secretory	D|8d p.polyp	D|8d p.polyp	7	0.131544997915502	0.0553871675163888
Nvec_vc1.1_XM_032380141.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.131492996448079	0.073749212446686
Nvec_vc1.1_XM_001639101.3	secretory	D|2d planula	D|2d planula	3	0.131148603750344	0.0801966497905204
Nvec_vc1.1_XM_032384912.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.130553565030455	0.0516174641283019
Nvec_NVE23841	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.130532464952084	0.130532464952084
Nvec_vc1.1_XM_001633819.3	neuronal	D|18h gastrula	D|18h gastrula	1	0.130433549451734	0.0536216271795236
Nvec_vc1.1_XM_048732532.1	neuronal	D|3d planula	D|3d planula	4	0.130298833826656	0.0742643814114968
Nvec_vc1.1_XM_032362934.2	cnidocyte	D|3d planula	D|3d planula	4	0.1302703801709	0.110715676061374
Nvec_vc1.1_XM_001633894.3	ectoderm.embryonic	D|4d.c planula	D|4d.c planula	5	0.130237866039846	0.0761752340065794
Nvec_vc1.1_XM_032387164.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.129714708253278	0.135652101774093
Nvec_vc1.1_XM_001625997.3	ectoderm.embryonic	D|2d planula	D|2d planula	3	0.129538600323979	0.0610687957289691
Nvec_vc1.1_XM_032384789.2	ectoderm.embryonic	D|4d.c planula	D|4d.c planula	5	0.129467909768517	0.104677958905135
Nvec_vc1.1_XM_032382395.2	neuronal	D|18h gastrula	D|18h gastrula	1	0.128760300390656	0.116887178423661
Nvec_vc1.1_XM_048728976.1	ectoderm.embryonic	D|5d p.polyp	D|5d p.polyp	6	0.128665243844312	0.0865428688309872
Nvec_vc1.1_XM_001635275.3	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.128641735422997	0.128641735422997
Nvec_vc1.1_XM_001631673.3	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.12732229916786	0.0776218895608037
Nvec_vc1.1_XM_001630333.3	secretory	D|2d planula	D|2d planula	3	0.127291291875334	0.0651424712634679
Nvec_vc1.1_XM_032386464.2	gland.mucous	D|5d p.polyp	D|5d p.polyp	6	0.127075725107899	0.0575295391045725
Nvec_vc1.1_XM_032366482.2	gland.mucous	D|2d planula	D|2d planula	3	0.126500431063068	0.074116372843302
Nvec_vc1.1_XM_048730021.1	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.126400534921581	0.115515659714744
Nvec_vc1.1_XM_032380001.2	cnidocyte	D|5d p.polyp	D|5d p.polyp	6	0.12639599611271	0.0880601184336346
Nvec_vc1.1_XM_032383713.2	cnidocyte	D|5d p.polyp	D|5d p.polyp	6	0.126346065794585	0.0830081193484097
Nvec_vc1.1_XM_032385089.2	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.12563935326628	0.0538789655621466
Nvec_vc1.1_XM_032374041.2	ectoderm.pharyngeal	D|18h gastrula	D|18h gastrula	1	0.125563787278558	0.0641023534134333
Nvec_vc1.1_XM_032364704.2	ectoderm.pharyngeal	D|2d planula	D|2d planula	3	0.125512734904131	0.106403217362261
Nvec_vc1.1_XM_001625109.3	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.125202374527793	0.0726677377098937
Nvec_vc1.1_XM_032366646.2	retractor muscle	D|5d p.polyp	D|5d p.polyp	6	0.125184529081783	0.111886207008477
Nvec_vc1.1_XM_032364784.2	gland.mucous	D|2d planula	D|2d planula	3	0.125173761232911	0.100599663136361
Nvec_vc1.1_XM_048728051.1	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.125087911023623	0.0903391497412075
Nvec_vc1.1_XM_032367023.2	secretory	D|5d p.polyp	D|5d p.polyp	6	0.124819144834799	0.124819144834799
Nvec_vc1.1_XM_048725461.1	gastrodermis	D|2d planula	D|2d planula	3	0.124318004676539	0.0554966726773668
Nvec_vc1.1_XM_032385169.2	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.124311517526269	0.0803776165285155
Nvec_vc1.1_XM_032377759.2	secretory	D|5d p.polyp	D|5d p.polyp	6	0.124104262329475	0.0806538681412079
Nvec_vc1.1_XM_048731137.1	mesendoderm.embryonic	D|2d planula	D|2d planula	3	0.123833405407048	0.0861193520473463
Nvec_vc1.1_XM_032376267.2	neuronal	D|2d planula	D|2d planula	3	0.123465329413799	0.0848603010277488
Nvec_vc1.1_XM_032378338.2	secretory	D|2d planula	D|2d planula	3	0.12327944630199	0.108298540340956
Nvec_vc1.1_XM_001629020.3	secretory	D|2d planula	D|2d planula	3	0.123207079301794	0.080002301143264
Nvec_NVE23841	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.123199925472708	0.0808729516058273
Nvec_vc1.1_XM_001632568.3	ectoderm.pharyngeal	D|4d.c planula	D|4d.c planula	5	0.122838199092748	0.0503316750952455
Nvec_vc1.1_XM_032384063.2	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.122655355831647	0.0909299077537578
Nvec_v1g19278	neuronal	D|18h gastrula	D|18h gastrula	1	0.122633633711893	0.0954927462891137
Nvec_vc1.1_XM_001637208.3	neuronal	D|3d planula	D|3d planula	4	0.122607962463475	0.0998913797064765
Nvec_vc1.1_XM_032372575.2	cnidocyte.mature	D|4d.c planula	D|4d.c planula	5	0.122272570556075	0.0852114813407405
Nvec_vc1.1_XM_032383695.2	NPC	D|16d p.polyp	D|16d p.polyp	8	0.122059109469181	0.122059109469181
Nvec_vc1.1_XM_032371032.2	neuronal	D|5d p.polyp	D|5d p.polyp	6	0.121891229410638	0.0991778259395514
Nvec_vc1.1_XM_048728028.1	neuronal	D|3d planula	D|3d planula	4	0.121585556270754	0.0942094779301621
Nvec_vc1.1_XM_048724711.1	gland.mucous	D|3d planula	D|3d planula	4	0.121398742244968	0.105957558045109
Nvec_vc1.1_XM_032365096.2	gland.mucous	D|2d planula	D|2d planula	3	0.121345943474745	0.0996482882452251
Nvec_vc1.1_XM_001626717.3	gland.mucous	D|5d p.polyp	D|5d p.polyp	6	0.120936427931871	0.0693549511545543
Nvec_vc1.1_XM_048720727.1	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.120929581855626	0.0614796542437633
Nvec_vc1.1_XM_001640743.3	gland.mucous	D|3d planula	D|3d planula	4	0.12083937439509	0.103144448574179
Nvec_vc1.1_XM_032383925.2	neuronal	D|4d.c planula	D|4d.c planula	5	0.120829126625036	0.120829126625036
Nvec_vc1.1_XM_001634505.3	mesendoderm.embryonic	D|2d planula	D|2d planula	3	0.120673484391122	0.0754210982942679
Nvec_vc1.1_XM_032387164.2	ectoderm.epidermis	D|24h gastrula	D|24h gastrula	2	0.120601235794267	0.0900216194307632
Nvec_vc1.1_XM_001636163.3	NPC	D|2d planula	D|2d planula	3	0.120310243152856	0.0916611308485759
Nvec_vc1.1_XM_048725461.1	NPC	D|18h gastrula	D|18h gastrula	1	0.120241865822056	0.0892672834878404
Nvec_vc1.1_XM_032375915.2	ectoderm.epidermis	D|4d.c planula	D|4d.c planula	5	0.12005747814633	0.0960874299480282
Nvec_vc1.1_XM_001631763.3	cnidocyte.mature	D|18h gastrula	D|18h gastrula	1	0.119962550284474	0.116754173945781
Nvec_vc1.1_XM_032379348.2	secretory	D|4d.c planula	D|4d.c planula	5	0.119549785909798	0.0816393612633401
Nvec_vc1.1_XM_032378048.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.119397643599148	0.0800010269253442
Nvec_vc1.1_XM_032366797.2	secretory	D|2d planula	D|2d planula	3	0.119375698935187	0.0775480387082632
Nvec_vc1.1_XM_032383695.2	gastrodermis	D|4d.c planula	D|4d.c planula	5	0.119276078282348	0.0686132854731965
Nvec_vc1.1_XM_048720954.1	cnidocyte	D|2d planula	D|2d planula	3	0.118901224313995	0.078148951014673
Nvec_vc1.1_XM_032376421.2	secretory	D|2d planula	D|2d planula	3	0.118817213192282	0.0810904027698255
Nvec_vc1.1_XM_032381587.2	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.118637478784614	0.0561512527155047
